restaurant_id,restaurant_name_en,gmaps_rating,gmaps_reviews,tiktok_views,tiktok_likes,tiktok_shares,facebook_likes,wongnai_rating,wongnai_reviews
3653.0,N/A Cafe & Homemade Pasta (Rayong),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3654.0,Sindosegi Siam Square,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3656.0,Dal Dal Korean Restaurant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3657.0,Nhomjeen Cafe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3658.0,Chill Out Farm & Cafe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3659.0,You&I Premium Suki Buffet ICS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3660.0,You&I Premium Suki Buffet Central Phuket (Phuket),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3662.0,Nuatair Central Rama 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3663.0,Sichon Tesoro Staycation (Nakhon Si Thammarat),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3664.0,Typhoon Bkk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3667.0,Koriko Yakiniku,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3668.0,Hanbab Korean Restaurant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3670.0,Rabeangnam at Rimtarninn Hotel (Nakhon Ratchasima),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3671.0,Rooftop Grill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3672.0,Prakapong Seafood Buffet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3673.0,CiTi BiSTRo Pathumwan Princess Hotel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3674.0,Hagi Centara Grand at Central Plaza Ladprao Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3675.0,Normal Cafe and Night Bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3676.0,Another Round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3678.0,Dream.bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3681.0,The Salil Hotel Riverside - Bangkok Staycation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3682.0,OJI Omakase Praditmanutham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3683.0,Rim Klong Café Mövenpick BDMS Wellness Resort,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3684.0,Nourish Mövenpick BDMS Wellness Resort,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3685.0,Shin Osaka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3686.0,The Local Restaurant Don Mueang - Rangsit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3687.0,Meng Pu Dong Sukhumvit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3688.0,Avalon Cafe & Restaurant (Phitsanulok),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3689.0,ZZ Italian - Thai Fusion The Street Ratchada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3690.0,ZZ  Italian - Thai Fusion Sand Haus Mengjai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3692.0,Chu Chocolate Bar&Cafe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3695.0,Klam Isankaya x Music Bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3696.0,Beergasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3697.0,Thumbs Up Karaoke & Restaurant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3698.0,A Day Cafe & Bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3701.0,Pullman Khao Lak Resort Staycation (Phang-nga),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3702.0,Ratchapruek Seafood Buffet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3706.0,Chillin’ Neighbor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3708.0,One to taste Homemade Pasta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3709.0,Hainanese Chicken Rice C.P Tower Silom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3710.0,M Wine Lounge Mercure Bangkok Makkasan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3711.0,The Station at Mercure Bangkok Makkasan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3712.0,Arno's Naradhiwas Rajanagarindra Soi 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3714.0,Ratchada Buffet International,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3715.0,Sip & Co. Cafe Kitchen at Sindhorn Midtown Hotel Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3717.0,Orbit Restaurant Grande Centre Point Space (Pattaya),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3719.0,Shiguma Japanese Restaurant Samyan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3720.0,Shiguma Japanese Restaurant Bangna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3722.0,The Quba Boutique Staycation Hotel Pattaya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3723.0,Bittersweet Mövenpick BDMS Wellness Resort,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3724.0,Sano Kitchen JAS Green Village,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3725.0,Malao Malao at The Chiang Mai Riverside Hotel (Chiang Mai),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3726.0,Ajumma Grill Kanchanapisek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3727.0,Ajumma Grill Rama 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3728.0,Ajumma Grill Ramintra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3729.0,The Bear Shabu Sukiyaki Sushi Buffet (Chiang Mai),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3730.0,Rattiya Hot Pot T-ONE Building,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3731.0,DardDuem Pub & Restaurant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3732.0,Cardroom BKK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3733.0,Omoide Yakiniku,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3736.0,Varvana Bar & Bistro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3739.0,The Grapevine Lounge (Phuket),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3740.0,Estrela Rooftop Bar & Restaurant (Phuket),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3741.0,Conti.bkk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3742.0,Kisake Omakase (Songkhla),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3743.0,BBC : Big Black Cat Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3744.0,ORose Cafe & Restaurant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3745.0,Chalermthai Nonthaburi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3747.0,Casa Mexicana Bar & Grill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3748.0,Q-Life Sutthisan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3752.0,River Kwai Village Hotel Staycation (Kanchanaburi),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3753.0,Anantara Siam Bangkok Hotel Staycation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3755.0,Joushitsu Sushi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3756.0,Booster's Bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3757.0,Area Five Café and Eatery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3759.0,In The Mood For Love,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3760.0,Tony's Sukhumvit 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3761.0,Earw Thai Suki Boran Kaset,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3762.0,Earw Thai Suki Boran Terminal 21 (Nakhon Ratchasima),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3763.0,View & Grill Rooftop Bar-B-Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3764.0,Mezzanine Cafe S15 Sukhumvit Hotel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3765.0,Splash Jungle Water Park (Phuket),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3766.0,Tandoori Junction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3767.0,High River Café (Ratchaburi),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3769.0,The Terrace Bar at S15 Sukhumvit Hotel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3770.0,The Coral Lounge Don Mueang - International Departure Lounge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3772.0,Nomad Rooftop Lounge And Bar Galleria 10 Bangkok Hotel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3780.0,Steakthad Mahadthai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3785.0,Neta Grill Thonburi Market Place,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3786.0,Neta Grill Market Village Suvarnabhumi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3787.0,1700 Terrace Bar & Restaurant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3788.0,Maikaew Damnoen Resort Staycation (Ratchaburi),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3790.0,Kunlin Restaurant (Ranong),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3791.0,Galley Bar & Restaurant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3792.0,Nabaantung Amphawa (Samut Songkhram),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3794.0,Chamai Butchery Suk Sawat 30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3796.0,Katsuya CentralWorld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3797.0,Katsuya Central Westgate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3798.0,Deva Bistro Devasom Hua Hin Resort (Hua Hin),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800.0,Yumcha Grand JC Kevin Sathon Bangkok Hotel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3801.0,A Day Butcher and Eatery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3802.0,Vela Bhirom at Villa Deva Resort and Hotel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3803.0,Mayraya Wine Bar at Villa Deva Resort and Hotel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3804.0,Villa Deva Resort & Hotel Bangkok Staycation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3805.0,204 Bistro at Swissotel Bangkok Ratchada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3806.0,8855 Restaurant & Bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3809.0,Ibaki House of Japanese Food and Sushi (Chiang Mai),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3810.0,The Prism Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3811.0,Racharos Thai Boat Noodles Sathu Pradit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3812.0,Racharos Thai Boat Noodles Rama 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3813.0,Racharos Thai Boat Noodles PTT Station Rangsit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3814.0,Racharos Thai Boat Noodles PTT Station Phatthanakan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3816.0,Koddin Klinna Cafe & Restaurant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3817.0,Boon Tong Kee Central Rayong (Rayong),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3818.0,W Omakase Pradit Manutham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3820.0,ShouSushi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3823.0,Okami Sushi The Crystal SB Ratchapruek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3825.0,Francky Cafe & Restaurant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3827.0,Hummus Boutique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3828.0,Topgolf Megacity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3829.0,Baba Hot Box at Sri Panwa (Phuket),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3830.0,Baba Chino at Sri Panwa (Phuket),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3831.0,Jess Century Park Hotel Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3832.0,Somtum Baanit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3833.0,Bikuta Sushi & Teppan Rama 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3834.0,Bikuta Sushi & Teppan (Chonburi),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3835.0,La Habana Bar & Restaurant (Pattaya),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3837.0,Haute House The Idle Hotel & Residence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3839.0,Booster The Idle Hotel & Residence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3840.0,Mellow Thonglor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3845.0,Hannari Cafe de Kyoto Central Village,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3847.0,Scoozi Urban Pizza Terminal 21 (Pattaya),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3848.0,EAT Cafe & Bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3849.0,Chor Chang Restaurant & Cafe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3850.0,Ruean Chang Restaurant & Cafe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3851.0,By The Pool Restaurant & Pool Bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3852.0,North Restaurant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3854.0,Suan Bua Centara Grand Ladprao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3855.0,Kappou Nihon Bangwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856.0,Tap It Crowne Plaza Bangkok Lumpini Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3860.0,Shui Xin Chinese Restaurant Novotel Bangkok Bangna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3861.0,Valse.studio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3862.0,Siam Yacht Club Royal Orchid Sheraton Riverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3863.0,Bangkok Heightz The Continent Hotel Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3864.0,CALM Bar & Guinguette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3865.0,Pool Bar H2O The Continent Hotel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3866.0,Shabu Yorokobu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3867.0,The Moments Rooftop Bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3868.0,The Taste Ibis Phuket Kata (Phuket),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3869.0,The Cliff Ibis Styles Ao Nang (Krabi),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3870.0,Sports Bar by Topgolf Megacity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3872.0,GoGo Izakaya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3873.0,Song Fang Klong at Buddy Oriental Riverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3874.0,Jumbo Lobster Riverside Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3875.0,Fu Marn Lau Restaurant The Twin Towers Hotel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3876.0,Casa De' Tea Cafe and Restaurant (Suphan Buri),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3877.0,Away Bangkok Riverside Kene Staycation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3879.0,Cha La Restaurant and Bar (Khao Yai) (not use),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3880.0,"MoMo Café at Sathorn Vista, Bangkok - Marriott Executive Apartments",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3881.0,Beef Express The Circle Ratchapruek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3882.0,Tu Bar Rooftop at Sri Panwa (Phuket),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3883.0,Chef Station Omakase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3885.0,Public All Day Dining Grand Mercure Bangkok Atrium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3886.0,China Rose at Maruay Garden Hotel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3887.0,Maruay Garden Staycation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3888.0,James Boulangerie Iconsiam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3889.0,Yum&Tum K-Village,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3890.0,Bobby's Bar Anandpura Riverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3891.0,Kanpai Omakase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3894.0,IKI Sushi & Izakaya by Baanomakase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3895.0,Meng Pu Dong Phran Nok Phutthamonthon Sai 4 Road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3896.0,Siam77 Vintage Home & Restaurant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3897.0,GaGa Udon House Thong Lor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3898.0,Senses Amatara Welleisureᵀᴹ Resort (Phuket),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3899.0,Siri Amatara Welleisure Resort (Phuket),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900.0,Scene Amatara Welleisureᵀᴹ Resort (Phuket),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3901.0,Vantage Point QSNCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3903.0,Hyde & Seek Silom Edge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3904.0,Hyde & Seek Athenee Tower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3905.0,Man Fu Yuan QSNCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3906.0,Mahanakhon Eatery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3907.0,Miss Olive Oyl SAii Laguna (Phuket),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3908.0,You&I Premium Suki Buffet Marche Thonglor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3909.0,Mr. French,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3910.0,Racharos Thai Boat Noodles Inthamara 35-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3911.0,Meng Pu Dong Serithai 27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3912.0,Bangkok Bustaurant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3913.0,House of Kin KORAT Centara Korat (Nakhon Ratchasima),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3914.0,Chaophraya Cruise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3915.0,TestTaste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3916.0,The Londoner Brew Pub,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3918.0,Haru Ekkamai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3919.0,Ron Ron Slow Bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3921.0,SkyWine Bar Skyview Hotel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3923.0,Hops and Hope Craft Bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3924.0,Sola Luna Rooftop at Grande Centre Point Space (Pattaya),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3925.0,Mont Calzone at Habito Mall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3926.0,Oort Cloud Tea Room at Grande Centre Point Space (Pattaya),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3927.0,Zong Zi Pad Pad Rustic Cuisine • Lounge (Koh Chang),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3928.0,The Coffee Club Boat Lagoon (Phuket),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3929.0,The Coffee Club Old Town (Phuket),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3930.0,The Bar Novotel Bangkok Bangna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3932.0,Viva Alangka Cruise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3933.0,Alangka Cruise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3934.0,Cielo Sky Bar & Restaurant Rooftop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3935.0,You&I Premium Suki Buffet Passione Shopping Destination (Rayong),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3937.0,Top Knot Rooftop Bar & Restaurant at Hotel Once Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3940.0,Legend Siam (Pattaya),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3941.0,Flashback Rooftop Bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3942.0,Tiva Urban Thaittoria at Pullman Bangkok Hotel G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3943.0,Modan Japanese Restaurant Muang Thong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3944.0,Sushi Niwa Bangkok Omakase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3945.0,The Garden Grille & Bar Hilton Garden Inn (Phuket),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3946.0,Summer Kiss Restaurant & Moon Bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3947.0,Digital Delicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3948.0,Take A Train Rooftop Izakaya Bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3949.0,The Siam Tea Room (Asiatique the Riverfront Branch),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3950.0,Le Khwam Luck Cafe Bar and Restaurant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3951.0,Easy Grill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3953.0,MJ Hotpot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3956.0,Vamps Cuisine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3957.0,Wabisabi Sushi Hut (Phuket),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3958.0,Oranjii - Japanese yakiniku & shabu Saphankwai (Zone 2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3959.0,12°Plato,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3960.0,Michelle Gourmet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3962.0,At Home Delicious Halal Cuisine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3963.0,Hiro Omakase Samyam Mitrtown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3964.0,Hiro Omakase The Promenade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3965.0,Oranjii - Japanese yakiniku & shabu Saphankwai (Zone 1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3966.0,Sopa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3967.0,Kliff Beach Club (Pattaya),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3968.0,YuGrill 유그릴 Korean BBQ Buffet (Chiang Mai),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3969.0,Wok Wok Andaz Pattaya Jomtien Beach (Pattaya),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3970.0,The Sathorn by Mode Sathorn Hotel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3971.0,La Cucina Andaz Pattaya Jomtien Beach (Pattaya),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3972.0,Hotel Once Bangkok (Staycation),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3973.0,Fish Club Andaz Pattaya Jomtien Beach (Pattaya),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3975.0,Patong Bay Hill Resort (Phuket),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3976.0,Calypso Cabaret,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3977.0,Kura House Omakase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3978.0,Lobby Salons The Sukhothai Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3979.0,La Scala The Sukhothai Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3980.0,The Square Novotel Bangkok Platinum Pratunam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3981.0,Burchetts Club,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3985.0,The Coral Cosmo Lounge Suvarnabhumi Airport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3986.0,The Finch Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3987.0,Shabu De Bear & The Bear Shabu Sukiyaki Sushi Buffet Mega Bangna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3988.0,Celadon The Sukhothai Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3989.0,Colonnade The Sukhothai Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3990.0,Chef Thanom The Street Ratchada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3991.0,Chef Thanom Central Westgate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
