restaurant_id,target_label,ML_Predicted_Segment,prob_declining,prob_stable,prob_rising,prob_hidden_gem,ml_priority_score,expected_kpi,residual_kpi,momentum_score,external_quality_score
2434.0,Declining,Declining,0.9753958817605546,0.023669240373347347,0.00010047197424741571,0.0008344058918506851,0.03940455412887235,78.21771799665312,-3.445015848029513,44.24956643490319,57.56389861405143
5945.0,Stable,Stable,0.11232567535783508,0.8874582515116725,0.00019613168669925052,1.9941443793326636e-05,0.012565558953688096,87.02758060059735,-0.1181030449445046,53.74141072350129,0.0
5343.0,Stable,Stable,0.20132817949289802,0.7984508309369511,0.00018635553575762173,3.463403439324298e-05,0.012566693521187021,56.66914076725855,-0.0555384004323897,60.13913343778198,0.0
1192.0,Declining,Declining,0.8188787662539966,0.1809840845852578,0.00011792713130986364,1.9222029435877435e-05,0.007844509056026915,77.73510316387134,0.1050572882261065,55.116527093993085,0.0
1826.0,Declining,Declining,0.771405784248643,0.22841344394618712,0.00014496656065343075,3.580524451628718e-05,0.010130203419857332,90.57557275508768,0.6111003799492352,52.005026136987865,0.0
5904.0,Stable,Stable,0.02993081611356366,0.9699987130465465,5.9168857079746306e-05,1.1301982810173057e-05,0.004002210737191701,68.99897691975306,0.8891570382633063,55.99148224175897,0.0
1728.0,Stable,Stable,0.11634224957244547,0.8833211789868332,0.00032073259631877204,1.583884440268727e-05,0.019877509555233812,87.10300925356567,-0.1855662749828894,52.19159379797381,0.0
2381.0,Stable,Stable,0.2086546778468478,0.7911870205071764,0.00012612128718509602,3.2180358790754614e-05,0.008854491582735947,90.69376301900124,-3.330268388507349,37.619415745883096,67.47617179914054
5602.0,Stable,Stable,0.04039973386972855,0.9595099001365646,7.715208163224213e-05,1.3213912074584583e-05,0.005157681380917911,36.85234850652263,0.0513980269381662,62.7932040708432,0.0
2749.0,Declining,Declining,0.9156510111295924,0.08430357721994737,3.6974421774669866e-05,8.437228685524902e-06,0.002555954453901188,87.64409861140928,1.9548576363743704,51.056696745192085,0.0
6137.0,Stable,Stable,0.06649680572662132,0.9323007247734049,0.0011896275999995585,1.2841899974176162e-05,0.07189133199894054,60.24048290849807,-0.0060883904025388,56.65722064565004,0.0
5669.0,Stable,Stable,0.06011863647572375,0.9398001257611946,6.522625929719419e-05,1.6011503784461376e-05,0.004554035709210106,64.5256479190758,-0.4737497964007104,55.69562676165776,0.0
5637.0,Stable,Stable,0.11653119240079032,0.8802063826983222,0.003248056999193507,1.436790169392744e-05,0.1954581360193675,59.32753499853847,0.1664516672192846,56.11573137923994,0.0
6141.0,Stable,Stable,0.08738362668025378,0.9122715960576929,0.00033226477234582236,1.2512489707413021e-05,0.020436385929045862,60.73806084345369,-0.2445694220114163,55.83754405135109,0.0
4652.0,Stable,Stable,0.092574005419674,0.8738992371857189,0.03350532863510754,2.142875949934379e-05,2.0111768684864257,69.20615925564998,0.6736298246671737,53.70874084257122,0.0
6338.0,Stable,Stable,0.06616972910780633,0.8528504087193023,0.08095063253991579,2.9229632975597573e-05,4.858207137713971,61.634926217728925,0.3319367375121587,55.3214246840751,0.0
2536.0,Stable,Stable,0.07818782537860436,0.9214781522895454,0.00028411894524977134,4.9903386600565003e-05,0.019043272179008877,88.00139186114225,9.121645264926867,29.649240388278148,84.21132143898414
5874.0,Stable,Stable,0.013940062857085277,0.9859827503034219,6.839118175051373e-05,8.795657742405873e-06,0.004455297214727059,61.54583967944296,-0.1654633417646351,55.03279874049547,0.0
901.0,Stable,Stable,0.1912320671967812,0.8086494525303822,9.755532590411377e-05,2.0924946932529776e-05,0.006690317431548016,68.67271124541182,0.0203793986993332,53.08780431304621,0.0
2907.0,Declining,Declining,0.7892387507753812,0.2062006434530195,0.004545128910682786,1.547686091649656e-05,0.27332680907762696,76.90709726776042,-0.0392284528978592,51.24483501566063,0.0
5736.0,Stable,Stable,0.018090885449542446,0.9818725035900511,2.9381737928494774e-05,7.229222477859986e-06,0.002052073174824086,34.56105335217745,-0.6015007844863192,60.31595818189339,0.0
